timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
6997.520467322	0.000000000	4.224	-3.630	0.258	-0.087	0.831435	1	4294967295
6997.820517276	0.000000000	4.254	-3.678	0.245	-0.090	0.594001	1	4294967295
6998.120644343	0.000000000	4.328	-3.697	0.243	-0.087	0.398682	1	4294967295
6998.420834397	0.000000000	4.407	-3.692	0.243	-0.078	0.443374	1	4294967295
6998.720980615	0.000000000	4.606	-3.632	0.273	-0.059	1.668792	1	4294967295
6999.021152968	0.000000000	4.804	-3.565	0.301	-0.040	1.616338	1	4294967295
6999.321160630	0.000000000	5.226	-3.592	0.382	-0.045	3.007821	1	4294967295
6999.621312008	0.000000000	5.551	-3.647	0.431	-0.055	2.637889	1	4294967295
6999.921495184	0.000000000	5.606	-3.652	0.412	-0.051	0.675107	1	4294967295
7000.221691437	0.000000000	5.859	-3.711	0.441	-0.060	2.584875	1	4294967295
7000.521935216	0.000000000	6.318	-3.683	0.516	-0.050	3.119101	1	4294967295
7000.822186599	0.000000000	6.521	-3.533	0.527	-0.011	2.426359	1	4294967295
7001.122485100	0.000000000	6.549	-3.400	0.494	0.023	1.585676	1	4294967295
7001.422529082	0.000000000	6.472	-3.252	0.440	0.058	1.941168	1	4294967295
7001.722602266	0.000000000	6.360	-3.185	0.380	0.073	1.890341	1	4294967295
7002.022700594	0.000000000	6.061	-2.992	0.281	0.118	2.468878	1	4294967295
7002.322730691	0.000000000	5.844	-2.799	0.206	0.159	2.360865	1	4294967295
7002.622657119	0.000000000	5.658	-2.619	0.141	0.195	2.268511	1	4294967295
7002.922939363	0.000000000	5.512	-2.438	0.089	0.228	2.124432	1	4294967295
7003.222766998	0.000000000	5.390	-2.266	0.043	0.257	2.062960	1	4294967295
7003.523079150	0.000000000	5.222	-2.097	-0.012	0.285	2.094395	1	4294967295
7003.823359316	0.000000000	5.070	-1.931	-0.058	0.309	1.811548	1	4294967295
7004.123179584	0.000000000	4.912	-1.776	-0.104	0.329	1.764637	1	4294967295
7004.423411710	0.000000000	4.773	-1.625	-0.140	0.346	1.445187	1	4294967295
7004.723931868	0.000000000	4.640	-1.442	-0.171	0.369	1.306681	1	4294967295
7005.024304749	0.000000000	4.566	-1.261	-0.183	0.389	0.944422	1	4294967295
7005.324658464	0.000000000	4.494	-1.092	-0.193	0.404	0.817152	1	4294967295
7005.624998062	0.000000000	4.439	-0.906	-0.197	0.422	0.764784	1	4294967295
7005.925587876	0.000000000	4.476	-0.625	-0.171	0.461	2.276105	1	4294967295
7006.225859353	0.000000000	4.513	-0.370	-0.146	0.489	2.132634	1	4294967295
7006.526285382	0.000000000	4.550	-0.115	-0.124	0.516	2.087978	1	4294967295
7006.826584990	0.000000000	4.610	0.134	-0.098	0.539	2.039935	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
7007.427532996	0.000000000	4.598	0.286	-0.095	0.537	0.356197	1	4294967295
7007.728090681	0.000000000	4.584	0.446	-0.092	0.537	0.335107	1	4294967295
7008.035898213	0.000000000	4.599	0.619	-0.081	0.540	0.534580	1	4294967295
7008.320787447	0.000000000	4.596	0.799	-0.075	0.544	0.367008	1	4294967295
7008.620827552	0.000000000	4.591	0.966	-0.069	0.544	0.394817	1	4294967295
7008.948567702	0.000000000	4.846	1.191	-0.003	0.556	1.528922	1	4294967295
7009.228642387	0.000000000	5.053	1.217	0.046	0.521	1.714022	1	4294967295
7009.546130805	0.000000000	5.144	1.312	0.065	0.506	0.710671	1	4294967295
7009.846599415	0.000000000	5.181	1.366	0.069	0.482	0.803632	1	4294967295
7010.145583381	0.000000000	5.198	1.398	0.068	0.456	0.910632	1	4294967295
7010.445226126	0.000000000	5.197	1.417	0.063	0.428	0.993955	1	4294967295
7010.744897125	0.000000000	5.160	1.447	0.048	0.404	0.991146	1	4294967295
7011.027888894	0.000000000	5.131	1.367	0.030	0.357	1.494253	1	4294967295
7011.327492905	0.000000000	5.036	1.297	-0.004	0.315	1.732262	1	4294967295
7011.627040276	0.000000000	4.909	1.214	-0.045	0.273	1.936492	1	4294967295
7011.926449650	0.000000000	4.761	1.104	-0.089	0.226	2.136351	1	4294967295
7012.226362632	0.000000000	4.608	1.007	-0.131	0.185	1.978657	1	4294967295
7012.526111578	0.000000000	4.494	0.890	-0.159	0.142	1.846020	1	4294967295
7012.825938014	0.000000000	4.333	0.773	-0.197	0.102	1.847830	1	4294967295
7013.125811750	0.000000000	4.147	0.656	-0.238	0.064	1.864856	1	4294967295
7013.425723968	0.000000000	3.976	0.608	-0.271	0.047	1.542844	1	4294967295
7013.725959656	0.000000000	3.768	0.492	-0.311	0.013	1.654514	1	4294967295
7014.025751635	0.000000000	3.569	0.388	-0.346	-0.015	1.488374	1	4294967295
7014.325358185	0.000000000	3.386	0.267	-0.372	-0.046	1.403523	1	4294967295
7014.625512650	0.000000000	3.192	0.162	-0.399	-0.070	1.240830	1	4294967295
